id;country_code;gender;education;random1;random2;random3
4383;NG;Male;Post-graduate qualifications;0,735210161;1;0
4384;MY;Female;Primary;0,111330674;5;4
4385;CO;Male;Secondary;0,778996595;4;2
4386;DE;Female;Secondary;0,260844398;4;1
4387;CO;Female;Secondary;0,1708559;4;2
4388;CO;Other;Primary;0,544820447;5;2
4389;MY;Female;Further education;0,322956795;3;4
4390;NG;Male;Secondary;0,739385435;4;0
4391;EG;Male;Post-graduate qualifications;0,811896365;1;3
4392;CO;Male;Secondary;0,922031181;4;2
4393;DE;Male;Further education;0,725714372;3;1
4394;MY;Other;Degree;0,522082463;2;4
4395;CO;Female;Secondary;0,364941908;4;2
4396;NG;Female;None;0,398516848;6;0
4397;MY;Other;Primary;0,553813523;5;4
4398;EG;Female;None;0,25708918;6;3
4399;EG;Female;Further education;0,383414412;3;3
4400;MY;Other;None;0,588852104;6;4
4401;DE;Male;Further education;0,825892026;3;1
4402;EG;Male;Post-graduate qualifications;0,801053344;1;3
4403;NG;Other;Further education;0,45527783;3;0
4404;MY;Female;Primary;0,167317159;5;4
4405;DE;Male;Primary;0,991785798;5;1
4406;MY;Male;Post-graduate qualifications;0,743296922;1;4
4407;DE;Female;Degree;0,105199381;2;1
4408;MY;Male;Post-graduate qualifications;0,660875968;1;4
4409;DE;Female;Secondary;0,122292504;4;1
4410;EG;Other;Post-graduate qualifications;0,496718656;1;3
4411;EG;Other;Further education;0,550175977;3;3
4412;DE;Female;Post-graduate qualifications;0,298781987;1;1
4413;CO;Male;Primary;0,702444604;5;2
4414;DE;Male;Further education;0,713501052;3;1
4415;MY;Female;Primary;0,367144098;5;4
4416;EG;Male;None;0,808762943;6;3
4417;MY;Male;Degree;0,646919682;2;4
4418;CO;Male;Post-graduate qualifications;0,742061567;1;2
4419;EG;Male;Primary;0,917009017;5;3
4420;NG;Male;None;0,945421287;6;0
4421;EG;Female;Degree;0,26311622;2;3
4422;CO;Male;Further education;0,729534266;3;2
4423;MY;Female;Primary;0,254123791;5;4
4424;DE;Female;None;0,072036792;6;1
4425;DE;Female;None;0,07644602;6;1
4426;NG;Male;Post-graduate qualifications;0,642708198;1;0
4427;NG;Male;Secondary;0,954183833;4;0
4428;DE;Male;Secondary;0,78372076;4;1
4429;CO;Female;Degree;0,189391614;2;2
4430;EG;Male;Further education;0,653802286;3;3
4431;EG;Male;Post-graduate qualifications;0,674672352;1;3
4432;DE;Other;Degree;0,594919349;2;1
4433;MY;Male;Primary;0,858080106;5;4
4434;DE;Female;Degree;0,39077016;2;1
4435;CO;Male;Secondary;0,651717463;4;2
4436;CO;Other;Primary;0,497958066;5;2
4437;NG;Other;None;0,470962037;6;0
4438;NG;Female;Secondary;0,046207556;4;0
4439;EG;Male;Further education;0,604932105;3;3
4440;CO;Male;Degree;0,756093419;2;2
4441;MY;Male;Degree;0,620174962;2;4
4442;DE;Female;Further education;0,202321385;3;1
4443;CO;Female;Degree;0,25280725;2;2
4444;DE;Other;Degree;0,558120451;2;1
4445;MY;Male;Secondary;0,765355071;4;4
4446;MY;Female;None;0,021815091;6;4
4447;EG;Female;Further education;0,247636136;3;3
4448;NG;Female;Degree;0,110839519;2;0
4449;MY;Female;Post-graduate qualifications;0,035318044;1;4
4450;NG;Female;Primary;0,211145664;5;0
4451;DE;Female;Primary;0,38163008;5;1
4452;MY;Male;Degree;0,760353948;2;4
4453;DE;Other;None;0,424882423;6;1
4454;NG;Other;Primary;0,474356103;5;0
4455;MY;Female;Further education;0,300910978;3;4
4456;NG;Other;None;0,563688495;6;0
4457;DE;Male;Primary;0,91804457;5;1
4458;DE;Male;Post-graduate qualifications;0,960140955;1;1
4459;MY;Male;Post-graduate qualifications;0,979263305;1;4
4460;EG;Other;Primary;0,560117182;5;3
4461;CO;Female;Secondary;0,146174076;4;2
4462;DE;Other;Post-graduate qualifications;0,468862108;1;1
4463;CO;Female;Primary;0,320967422;5;2
4464;MY;Other;Degree;0,503416057;2;4
4465;CO;Female;None;0,313446705;6;2
4466;CO;Female;Primary;0,255798086;5;2
4467;CO;Female;None;0,050184213;6;2
4468;MY;Male;Post-graduate qualifications;0,69669938;1;4
4469;EG;Female;None;0,023962638;6;3
4470;DE;Male;Degree;0,8057741;2;1
4471;DE;Female;Secondary;0,230967533;4;1
4472;DE;Female;Further education;0,219858849;3;1
4473;DE;Other;Post-graduate qualifications;0,56238009;1;1
4474;CO;Male;Secondary;0,743059717;4;2
4475;EG;Male;Primary;0,699470333;5;3
4476;DE;Female;Further education;0,1361969;3;1
4477;DE;Female;Degree;0,354875895;2;1
4478;DE;Female;Further education;0,222265828;3;1
4479;EG;Male;Primary;0,65650322;5;3
4480;NG;Female;Secondary;0,1881455;4;0
4481;CO;Female;Post-graduate qualifications;0,342955659;1;2
4482;CO;Male;Primary;0,775800626;5;2
4483;EG;Other;Post-graduate qualifications;0,55447006;1;3
4484;EG;Other;Degree;0,530095075;2;3
4485;EG;Male;Further education;0,732414061;3;3
4486;NG;Other;None;0,415528763;6;0
4487;MY;Female;Further education;0,396551273;3;4
4488;CO;Male;Degree;0,703159958;2;2
4489;MY;Male;Post-graduate qualifications;0,855360171;1;4
4490;NG;Male;Degree;0,651583925;2;0
4491;MY;Female;Degree;0,043671015;2;4
4492;EG;Female;Further education;0,206298675;3;3
4493;CO;Female;Degree;0,062166965;2;2
4494;DE;Female;Primary;0,356315413;5;1
4495;DE;Male;Primary;0,967121662;5;1
4496;EG;Female;None;0,221581137;6;3
4497;CO;Other;Degree;0,492432618;2;2
4498;NG;Female;Primary;0,05931261;5;0
4499;NG;Male;None;0,634581327;6;0
4500;NG;Male;Further education;0,922919387;3;0
4501;NG;Female;Post-graduate qualifications;0,07869995;1;0
4502;MY;Female;Further education;0,079546081;3;4
4503;MY;Female;Post-graduate qualifications;0,225545737;1;4
4504;DE;Male;Further education;0,774382342;3;1
4505;MY;Male;Degree;0,943123339;2;4
4506;NG;Female;Secondary;0,248815988;4;0
4507;NG;Male;Secondary;0,920778594;4;0
4508;NG;Female;Further education;0,133116837;3;0
4509;MY;Male;Further education;0,825796572;3;4
4510;MY;Female;None;0,189446903;6;4
4511;CO;Female;Secondary;0,104390139;4;2
4512;MY;Other;Post-graduate qualifications;0,587749062;1;4
4513;MY;Other;Secondary;0,50587135;4;4
4514;EG;Male;Post-graduate qualifications;0,958733303;1;3
4515;DE;Male;Post-graduate qualifications;0,680677751;1;1
4516;DE;Female;None;0,301629185;6;1
4517;MY;Female;None;0,289238576;6;4
4518;DE;Male;Post-graduate qualifications;0,711271703;1;1
4519;NG;Other;Secondary;0,42030318;4;0
4520;EG;Male;Post-graduate qualifications;0,836075163;1;3
4521;MY;Male;Degree;0,775473981;2;4
4522;DE;Female;Primary;0,1035578;5;1
4523;DE;Male;None;0,812833759;6;1
4524;EG;Other;None;0,428141816;6;3
4525;EG;Male;None;0,687102481;6;3
4526;MY;Other;Further education;0,542332978;3;4
4527;NG;Male;Primary;0,807558966;5;0
4528;NG;Female;Further education;0,316374548;3;0
4529;MY;Female;Secondary;0,111357694;4;4
4530;EG;Other;Secondary;0,581265871;4;3
4531;NG;Male;Further education;0,907257413;3;0
4532;NG;Male;Post-graduate qualifications;0,995072558;1;0
4533;DE;Female;None;0,347569764;6;1
4534;DE;Female;Secondary;0,384925028;4;1
4535;DE;Female;Post-graduate qualifications;0,185381489;1;1
4536;EG;Male;Secondary;0,721322517;4;3
4537;EG;Female;Degree;0,171073882;2;3
4538;MY;Female;Post-graduate qualifications;0,316831941;1;4
4539;EG;Female;Degree;0,138994043;2;3
4540;CO;Female;Degree;0,345487388;2;2
4541;CO;Other;Post-graduate qualifications;0,501978248;1;2
4542;MY;Female;Post-graduate qualifications;0,327869981;1;4
4543;NG;Female;Degree;0,171792276;2;0
4544;DE;Female;Degree;0,169192954;2;1
4545;EG;Female;Post-graduate qualifications;0,12969949;1;3
4546;MY;Female;Degree;0,131150282;2;4
4547;DE;Male;Degree;0,798636466;2;1
4548;CO;Female;Further education;0,192131153;3;2
4549;DE;Male;Degree;0,938453595;2;1
4550;CO;Male;Further education;0,628295546;3;2
4551;DE;Female;Secondary;0,185630182;4;1
4552;CO;Female;None;0,001930127;6;2
4553;MY;Female;Post-graduate qualifications;0,102678623;1;4
4554;NG;Female;Primary;0,37194181;5;0
4555;DE;Other;Post-graduate qualifications;0,493738805;1;1
4556;DE;Other;Further education;0,431290802;3;1
4557;DE;Other;Secondary;0,424071364;4;1
4558;DE;Other;Further education;0,415425838;3;1
4559;NG;Male;Further education;0,738225662;3;0
4560;EG;Female;Further education;0,059843555;3;3
4561;EG;Female;Post-graduate qualifications;0,199357948;1;3
4562;DE;Female;Post-graduate qualifications;0,208891528;1;1
4563;NG;Other;Post-graduate qualifications;0,425323789;1;0
4564;DE;Other;Post-graduate qualifications;0,402155566;1;1
4565;MY;Female;Degree;0,121820178;2;4
4566;EG;Female;Degree;0,275510682;2;3
4567;NG;Male;Degree;0,6289086;2;0
4568;CO;Other;None;0,572578567;6;2
4569;DE;Female;Secondary;0,394624309;4;1
4570;NG;Male;None;0,964013659;6;0
4571;CO;Other;Secondary;0,501162662;4;2
4572;EG;Female;None;0,33112207;6;3
4573;DE;Female;Post-graduate qualifications;0,057687041;1;1
4574;CO;Male;Degree;0,793042294;2;2
4575;EG;Male;None;0,708196688;6;3
4576;MY;Female;None;0,041259187;6;4
4577;CO;Male;Post-graduate qualifications;0,954701969;1;2
4578;CO;Female;Secondary;0,303198117;4;2
4579;EG;Male;Secondary;0,80243157;4;3
4580;CO;Female;Primary;0,349664243;5;2
4581;NG;Female;Primary;0,326215432;5;0
4582;EG;Female;Post-graduate qualifications;0,257289167;1;3
4583;NG;Female;Primary;0,140186716;5;0
4584;EG;Male;Post-graduate qualifications;0,981356982;1;3
4585;EG;Male;Post-graduate qualifications;0,619164121;1;3
4586;CO;Female;None;0,319367777;6;2
4587;CO;Female;Post-graduate qualifications;0,190509395;1;2
4588;DE;Female;Post-graduate qualifications;0,180974477;1;1
4589;EG;Male;Secondary;0,851828368;4;3
4590;DE;Female;Primary;0,253413475;5;1
4591;NG;Female;Further education;0,258901563;3;0
4592;NG;Male;Further education;0,86701076;3;0
4593;MY;Male;Degree;0,865921581;2;4
4594;MY;Female;Secondary;0,111987611;4;4
4595;DE;Male;Further education;0,908688982;3;1
4596;NG;Other;Primary;0,407478058;5;0
4597;DE;Other;Further education;0,416540507;3;1
4598;DE;Male;Primary;0,820618721;5;1
4599;NG;Other;None;0,577306063;6;0
4600;DE;Other;Secondary;0,47609983;4;1
4601;NG;Female;Post-graduate qualifications;0,205930844;1;0
4602;EG;Female;None;0,205702562;6;3
4603;MY;Female;Further education;0,120623826;3;4
4604;EG;Other;Secondary;0,524969129;4;3
4605;DE;Female;Secondary;0,164629734;4;1
4606;MY;Male;None;0,875362005;6;4
4607;DE;Male;Degree;0,7539676;2;1
4608;NG;Other;Secondary;0,501412874;4;0
4609;DE;Male;Secondary;0,943832162;4;1
4610;MY;Male;Post-graduate qualifications;0,863968928;1;4
4611;CO;Female;Post-graduate qualifications;0,204858863;1;2
4612;EG;Other;None;0,499437374;6;3
4613;CO;Male;Post-graduate qualifications;0,834505714;1;2
4614;EG;Female;Further education;0,296495263;3;3
4615;EG;Male;Post-graduate qualifications;0,943239217;1;3
4616;MY;Male;Primary;0,803704515;5;4
4617;CO;Other;Further education;0,450985186;3;2
4618;CO;Female;Post-graduate qualifications;0,286162027;1;2
4619;NG;Female;None;0,359113511;6;0
4620;MY;Female;Further education;0,01978977;3;4
4621;NG;Female;Primary;0,281925049;5;0
4622;CO;Male;Degree;0,688961698;2;2
4623;DE;Female;Further education;0,023708018;3;1
4624;NG;Female;Post-graduate qualifications;0,274148603;1;0
4625;CO;Male;Further education;0,711468927;3;2
4626;EG;Female;Secondary;0,2974689;4;3
4627;DE;Female;None;0,359559623;6;1
4628;NG;Female;Degree;0,125222968;2;0
4629;NG;Female;Post-graduate qualifications;0,172180349;1;0
4630;NG;Male;None;0,88362747;6;0
4631;DE;Male;Secondary;0,665391554;4;1
4632;MY;Other;Degree;0,50404355;2;4
4633;NG;Female;Degree;0,195475717;2;0
4634;MY;Female;Post-graduate qualifications;0,328075756;1;4
4635;MY;Male;Secondary;0,923579118;4;4
4636;NG;Male;None;0,67825657;6;0
4637;MY;Male;Degree;0,663078388;2;4
4638;DE;Male;Primary;0,830147936;5;1
4639;NG;Female;Secondary;0,374339248;4;0
4640;CO;Male;Secondary;0,859325442;4;2
4641;DE;Other;Degree;0,466586326;2;1
4642;CO;Female;Degree;0,235674022;2;2
4643;NG;Female;Further education;0,285216666;3;0
4644;CO;Male;Post-graduate qualifications;0,727218295;1;2
4645;EG;Female;None;0,116863298;6;3
4646;MY;Female;Post-graduate qualifications;0,381747782;1;4
4647;NG;Female;Post-graduate qualifications;0,149574379;1;0
4648;MY;Female;Degree;0,036865148;2;4
4649;EG;Male;Degree;0,868387627;2;3
4650;EG;Male;Post-graduate qualifications;0,820711091;1;3
4651;EG;Female;Primary;0,33227247;5;3
4652;DE;Female;None;0,149299942;6;1
4653;NG;Male;Primary;0,821162954;5;0
4654;MY;Male;Further education;0,619191349;3;4
4655;MY;Female;Post-graduate qualifications;0,25820879;1;4
4656;DE;Other;None;0,468467658;6;1
4657;EG;Female;Primary;0,232069321;5;3
4658;NG;Male;Degree;0,946395144;2;0
4659;EG;Female;None;0,096130041;6;3
4660;EG;Other;Primary;0,500037327;5;3
4661;NG;Male;Secondary;0,789565766;4;0
4662;EG;Male;None;0,919056173;6;3
4663;CO;Male;Post-graduate qualifications;0,645262426;1;2
4664;CO;Other;Further education;0,522443766;3;2
4665;NG;Male;None;0,935629346;6;0
4666;EG;Male;Primary;0,656534941;5;3
4667;NG;Female;Secondary;0,182724511;4;0
4668;DE;Other;Primary;0,468986536;5;1
4669;CO;Female;Primary;0,099312682;5;2
4670;DE;Female;Further education;0,377534576;3;1
4671;DE;Male;Primary;0,70027311;5;1
4672;DE;Female;Degree;0,379077753;2;1
4673;MY;Other;None;0,57368032;6;4
4674;DE;Female;Further education;0,29097907;3;1
4675;EG;Other;Degree;0,446099288;2;3
4676;CO;Female;None;0,297913478;6;2
4677;EG;Female;Secondary;0,345953449;4;3
4678;MY;Other;None;0,442977285;6;4
4679;NG;Male;Primary;0,736017838;5;0
4680;CO;Male;Further education;0,813840226;3;2
4681;CO;Other;None;0,494570666;6;2
4682;EG;Male;Further education;0,788449415;3;3
4683;EG;Female;Degree;0,297574195;2;3
4684;MY;Other;Degree;0,519131568;2;4
4685;CO;Female;Secondary;0,102106298;4;2
4686;NG;Female;None;0,279587104;6;0
4687;NG;Male;Primary;0,952039147;5;0
4688;CO;Male;Further education;0,618508378;3;2
4689;DE;Male;None;0,936119986;6;1
4690;CO;Male;Primary;0,616677812;5;2
4691;CO;Female;Primary;0,358604587;5;2
4692;NG;Male;None;0,797688362;6;0
4693;CO;Female;Secondary;0,349852219;4;2
4694;MY;Female;Degree;0,171127102;2;4
4695;NG;Female;Primary;0,217312927;5;0
4696;EG;Female;Primary;0,239917289;5;3
4697;MY;Other;Secondary;0,443429379;4;4
4698;DE;Male;Post-graduate qualifications;0,923798329;1;1
4699;CO;Male;None;0,856941524;6;2
4700;NG;Other;Post-graduate qualifications;0,40043013;1;0
4701;CO;Female;Degree;0,183908102;2;2
4702;NG;Female;Secondary;0,14535753;4;0
4703;CO;Other;None;0,461502624;6;2
4704;NG;Other;Secondary;0,516392304;4;0
4705;MY;Other;Degree;0,568931476;2;4
4706;DE;Male;None;0,798545488;6;1
4707;MY;Male;Primary;0,970129013;5;4
4708;DE;Female;Further education;0,144852208;3;1
4709;EG;Other;Degree;0,545682232;2;3
4710;CO;Male;None;0,662846464;6;2
4711;MY;Female;Post-graduate qualifications;0,315614091;1;4
4712;EG;Female;Primary;0,334182678;5;3
4713;EG;Female;Secondary;0,095911745;4;3
4714;DE;Female;Degree;0,193078488;2;1
4715;EG;Other;Secondary;0,543073206;4;3
4716;CO;Female;Degree;0,077454539;2;2
4717;DE;Other;Post-graduate qualifications;0,59851887;1;1
4718;EG;Female;Primary;0,206850549;5;3
4719;MY;Male;Post-graduate qualifications;0,96875633;1;4
4720;NG;Female;Further education;0,020284476;3;0
4721;EG;Other;Degree;0,542410924;2;3
4722;MY;Male;Further education;0,966639021;3;4
4723;EG;Male;None;0,708676;6;3
4724;EG;Other;Secondary;0,518189736;4;3
4725;DE;Male;Degree;0,925806804;2;1
4726;DE;Male;None;0,776873043;6;1
4727;DE;Male;None;0,653888168;6;1
4728;DE;Female;Primary;0,092124612;5;1
4729;EG;Other;Degree;0,506401377;2;3
4730;DE;Female;Degree;0,087962185;2;1
4731;MY;Female;None;0,218923344;6;4
4732;MY;Female;Secondary;0,158602305;4;4
4733;EG;Female;Secondary;0,398818242;4;3
4734;CO;Female;Post-graduate qualifications;0,150541483;1;2
4735;EG;Other;None;0,435716643;6;3
4736;EG;Male;Degree;0,80965658;2;3
4737;NG;Male;Primary;0,90400505;5;0
4738;EG;Male;Secondary;0,669497746;4;3
4739;CO;Female;Secondary;0,369777364;4;2
4740;NG;Other;Further education;0,414374663;3;0
4741;EG;Female;Secondary;0,065980131;4;3
4742;EG;Male;Primary;0,652222327;5;3
4743;CO;Male;Secondary;0,687960827;4;2
4744;MY;Male;Further education;0,669705934;3;4
4745;NG;Male;None;0,981486191;6;0
4746;CO;Female;Further education;0,175983954;3;2
4747;DE;Female;Secondary;0,167731908;4;1
4748;EG;Female;Post-graduate qualifications;0,027406839;1;3
4749;EG;Male;Further education;0,806598913;3;3
4750;CO;Male;Secondary;0,859689007;4;2
4751;DE;Other;Post-graduate qualifications;0,584050173;1;1
4752;DE;Other;Secondary;0,44591516;4;1
4753;DE;Female;Further education;0,080298757;3;1
4754;EG;Other;Further education;0,420580455;3;3
4755;MY;Female;Further education;0,095334104;3;4
4756;EG;Female;Primary;0,036044367;5;3
4757;CO;Male;Post-graduate qualifications;0,983262343;1;2
4758;MY;Male;None;0,848706645;6;4
4759;NG;Male;Further education;0,774688039;3;0
4760;NG;Female;Degree;0,390254717;2;0
4761;CO;Other;None;0,421895432;6;2
4762;CO;Male;None;0,695935216;6;2
4763;CO;Other;None;0,539729924;6;2
4764;DE;Female;Post-graduate qualifications;0,026405881;1;1
4765;NG;Female;Further education;0,152845142;3;0
4766;CO;Male;Degree;0,916136067;2;2
4767;NG;Female;None;0,388929761;6;0
4768;EG;Female;None;0,332025881;6;3
4769;MY;Male;None;0,700581632;6;4
4770;NG;Male;None;0,649719286;6;0
4771;MY;Female;Secondary;0,157742985;4;4
4772;DE;Other;None;0,479480389;6;1
4773;NG;Other;Secondary;0,437484975;4;0
4774;EG;Female;Post-graduate qualifications;0,014784183;1;3
4775;EG;Other;Primary;0,523224713;5;3
4776;DE;Male;None;0,839844047;6;1
4777;CO;Male;Post-graduate qualifications;0,940025502;1;2
4778;NG;Male;None;0,813576502;6;0
4779;EG;Female;Further education;0,037142097;3;3
4780;EG;Male;Post-graduate qualifications;0,929856239;1;3
4781;MY;Male;Further education;0,689203022;3;4
4782;NG;Male;Post-graduate qualifications;0,92359756;1;0
4783;NG;Male;Degree;0,980782909;2;0
4784;NG;Female;Primary;0,204380139;5;0
4785;MY;Male;Further education;0,654010901;3;4
4786;CO;Female;Secondary;0,295769505;4;2
4787;MY;Male;Post-graduate qualifications;0,643615631;1;4
4788;CO;Male;None;0,611532294;6;2
4789;MY;Other;Further education;0,513280158;3;4
4790;NG;Other;Degree;0,596472702;2;0
4791;DE;Male;Secondary;0,63880092;4;1
4792;EG;Male;Further education;0,754519121;3;3
4793;MY;Female;Post-graduate qualifications;0,083576161;1;4
4794;DE;Female;Primary;0,148345001;5;1
4795;EG;Female;Degree;0,28343673;2;3
4796;NG;Male;Post-graduate qualifications;0,90545863;1;0
4797;EG;Male;None;0,736011609;6;3
4798;DE;Other;Post-graduate qualifications;0,516052836;1;1
4799;CO;Male;None;0,765618241;6;2
4800;DE;Female;Primary;0,018980248;5;1
4801;NG;Male;Secondary;0,614845033;4;0
4802;CO;Male;Further education;0,821729949;3;2
4803;DE;Male;Primary;0,880861959;5;1
4804;DE;Other;Degree;0,491375075;2;1
4805;EG;Other;Primary;0,401689261;5;3
4806;MY;Female;Primary;0,321978006;5;4
4807;NG;Male;None;0,63934433;6;0
4808;NG;Female;None;0,177998266;6;0
4809;CO;Female;Secondary;0,330321893;4;2
4810;DE;Male;Secondary;0,895693768;4;1
4811;DE;Female;Primary;0,15130296;5;1
4812;CO;Other;None;0,523336496;6;2
4813;DE;Female;None;0,125251864;6;1
4814;CO;Male;Secondary;0,977236097;4;2
4815;MY;Female;Secondary;0,011046865;4;4
4816;NG;Male;Secondary;0,764437346;4;0
4817;EG;Male;Further education;0,652117069;3;3
4818;EG;Other;Degree;0,521645821;2;3
4819;NG;Female;Further education;0,337877142;3;0
4820;CO;Female;Post-graduate qualifications;0,295222602;1;2
4821;CO;Female;Secondary;0,067817021;4;2
4822;CO;Male;Degree;0,721213373;2;2
4823;NG;Female;Post-graduate qualifications;0,287312445;1;0
4824;EG;Female;Degree;0,290786676;2;3
4825;NG;Female;Further education;0,286592366;3;0
4826;EG;Male;Post-graduate qualifications;0,781021482;1;3
4827;CO;Female;Degree;0,248647198;2;2
4828;CO;Other;Post-graduate qualifications;0,460594414;1;2
4829;DE;Other;Degree;0,52496217;2;1
4830;CO;Other;Primary;0,586735071;5;2
4831;NG;Other;Primary;0,531401333;5;0
4832;EG;Male;Primary;0,800186946;5;3
4833;DE;Male;Degree;0,665320023;2;1
